State 1,State 2,Year,Gender,Age Group,Type of Area,Literacy Rate (%)
Uttar,Pradesh,2010,Female,25-34,Rural,"59.56"
Uttar,Pradesh,2010,Female,35-44,Urban,"75.86"
Uttar,Pradesh,2010,Female,35-44,Rural,"95.4"
Uttar,Pradesh,2010,Female,45-54,Urban,"90.22"
Uttar,Pradesh,2010,Female,45-54,Rural,"53.29"
Uttar,Pradesh,2010,Female,55+,Urban,"84.63"
Uttar,Pradesh,2010,Female,55+,Rural,"78.59"
Uttar,Pradesh,2011,Male,15-24,Urban,"95.37"
Uttar,Pradesh,2011,Male,15-24,Rural,"56.12"
Uttar,Pradesh,2011,Male,25-34,Urban,"76.7"
Uttar,Pradesh,2011,Male,25-34,Rural,"93.97"
Uttar,Pradesh,2011,Male,35-44,Urban,"70.5"
Uttar,Pradesh,2011,Male,35-44,Rural,"74.1"
Uttar,Pradesh,2011,Male,45-54,Urban,"53.52"
Uttar,Pradesh,2011,Male,45-54,Rural,"63.91"
Uttar,Pradesh,2011,Male,55+,Urban,"66.23"
Uttar,Pradesh,2011,Male,55+,Rural,"97.26"
Uttar,Pradesh,2011,Female,15-24,Urban,"64.13"
Uttar,Pradesh,2011,Female,15-24,Rural,"73.04"
Uttar,Pradesh,2011,Female,25-34,Urban,"83.57"
Uttar,Pradesh,2011,Female,25-34,Rural,"58.11"
Uttar,Pradesh,2011,Female,35-44,Urban,"74.32"
Uttar,Pradesh,2011,Female,35-44,Rural,"86.93"
Uttar,Pradesh,2011,Female,45-54,Urban,"93.34"
Uttar,Pradesh,2011,Female,45-54,Rural,"81.31"
Uttar,Pradesh,2011,Female,55+,Urban,"83.45"
Uttar,Pradesh,2011,Female,55+,Rural,"56.31"
Uttar,Pradesh,2012,Male,15-24,Urban,"97.29"
Uttar,Pradesh,2012,Male,15-24,Rural,"56.63"
Uttar,Pradesh,2012,Male,25-34,Urban,"88.73"
Uttar,Pradesh,2012,Male,25-34,Rural,"63.24"
Uttar,Pradesh,2012,Male,35-44,Urban,"96.68"
Uttar,Pradesh,2012,Male,35-44,Rural,"86.0"
Uttar,Pradesh,2012,Male,45-54,Urban,"87.69"
Uttar,Pradesh,2012,Male,45-54,Rural,"60.95"
Uttar,Pradesh,2012,Male,55+,Urban,"72.15"
Uttar,Pradesh,2012,Male,55+,Rural,"80.89"
Uttar,Pradesh,2012,Female,15-24,Urban,"88.5"
Uttar,Pradesh,2012,Female,15-24,Rural,"55.2"
Uttar,Pradesh,2012,Female,25-34,Urban,"98.12"
Uttar,Pradesh,2012,Female,25-34,Rural,"94.51"
Uttar,Pradesh,2012,Female,35-44,Urban,"63.52"
Uttar,Pradesh,2012,Female,35-44,Rural,"91.14"
Uttar,Pradesh,2012,Female,45-54,Urban,"75.92"
Uttar,Pradesh,2012,Female,45-54,Rural,"73.09"
Uttar,Pradesh,2012,Female,55+,Urban,"65.72"
Uttar,Pradesh,2012,Female,55+,Rural,"79.05"
Uttar,Pradesh,2013,Male,15-24,Urban,"86.49"
Uttar,Pradesh,2013,Male,15-24,Rural,"70.55"
Uttar,Pradesh,2013,Male,25-34,Urban,"81.46"
Uttar,Pradesh,2013,Male,25-34,Rural,"84.97"
Uttar,Pradesh,2013,Male,35-44,Urban,"85.56"
Uttar,Pradesh,2013,Male,35-44,Rural,"52.6"
Uttar,Pradesh,2013,Male,45-54,Urban,"92.99"
Uttar,Pradesh,2013,Male,45-54,Rural,"72.91"
Uttar,Pradesh,2013,Male,55+,Urban,"63.12"
Uttar,Pradesh,2013,Male,55+,Rural,"62.09"
Uttar,Pradesh,2013,Female,15-24,Urban,"74.15"
Uttar,Pradesh,2013,Female,15-24,Rural,"94.34"
Uttar,Pradesh,2013,Female,25-34,Urban,"68.92"
Uttar,Pradesh,2013,Female,25-34,Rural,"87.49"
Uttar,Pradesh,2013,Female,35-44,Urban,"54.84"
Uttar,Pradesh,2013,Female,35-44,Rural,"73.8"
Uttar,Pradesh,2013,Female,45-54,Urban,"99.58"
Uttar,Pradesh,2013,Female,45-54,Rural,"88.52"
Uttar,Pradesh,2013,Female,55+,Urban,"60.53"
Uttar,Pradesh,2013,Female,55+,Rural,"75.07"
Uttar,Pradesh,2014,Male,15-24,Urban,"61.68"
Uttar,Pradesh,2014,Male,15-24,Rural,"70.48"
Uttar,Pradesh,2014,Male,25-34,Urban,"89.0"
Uttar,Pradesh,2014,Male,25-34,Rural,"88.56"
Uttar,Pradesh,2014,Male,35-44,Urban,"61.41"
Uttar,Pradesh,2014,Male,35-44,Rural,"96.11"
Uttar,Pradesh,2014,Male,45-54,Urban,"79.63"
Uttar,Pradesh,2014,Male,45-54,Rural,"69.0"
Uttar,Pradesh,2014,Male,55+,Urban,"75.1"
Uttar,Pradesh,2014,Male,55+,Rural,"80.25"
Uttar,Pradesh,2014,Female,15-24,Urban,"77.99"
Uttar,Pradesh,2014,Female,15-24,Rural,"74.32"
Uttar,Pradesh,2014,Female,25-34,Urban,"75.25"
Uttar,Pradesh,2014,Female,25-34,Rural,"58.82"
Uttar,Pradesh,2014,Female,35-44,Urban,"90.64"
Uttar,Pradesh,2014,Female,35-44,Rural,"77.09"
Uttar,Pradesh,2014,Female,45-54,Urban,"56.55"
Uttar,Pradesh,2014,Female,45-54,Rural,"88.31"
Uttar,Pradesh,2014,Female,55+,Urban,"96.62"
Uttar,Pradesh,2014,Female,55+,Rural,"97.37"
Uttar,Pradesh,2015,Male,15-24,Urban,"68.45"
Uttar,Pradesh,2015,Male,15-24,Rural,"56.78"
Uttar,Pradesh,2015,Male,25-34,Urban,"75.92"
Uttar,Pradesh,2015,Male,25-34,Rural,"55.63"
Uttar,Pradesh,2015,Male,35-44,Urban,"96.7"
Uttar,Pradesh,2015,Male,35-44,Rural,"59.18"
Uttar,Pradesh,2015,Male,45-54,Urban,"62.64"
Uttar,Pradesh,2015,Male,45-54,Rural,"70.33"
Uttar,Pradesh,2015,Male,55+,Urban,"69.16"
Uttar,Pradesh,2015,Male,55+,Rural,"89.73"
Uttar,Pradesh,2015,Female,15-24,Urban,"72.82"
Uttar,Pradesh,2015,Female,15-24,Rural,"58.54"
Uttar,Pradesh,2015,Female,25-34,Urban,"63.36"
Uttar,Pradesh,2015,Female,25-34,Rural,"75.46"
Uttar,Pradesh,2015,Female,35-44,Urban,"57.37"
Uttar,Pradesh,2015,Female,35-44,Rural,"80.58"
Uttar,Pradesh,2015,Female,45-54,Urban,"78.29"
Uttar,Pradesh,2015,Female,45-54,Rural,"85.74"
Uttar,Pradesh,2015,Female,55+,Urban,"96.89"
Uttar,Pradesh,2015,Female,55+,Rural,"95.61"
Uttar,Pradesh,2016,Male,15-24,Urban,"97.3"
Uttar,Pradesh,2016,Male,15-24,Rural,"62.24"
Uttar,Pradesh,2016,Male,25-34,Urban,"56.58"
Uttar,Pradesh,2016,Male,25-34,Rural,"65.11"
Uttar,Pradesh,2016,Male,35-44,Urban,"94.75"
Uttar,Pradesh,2016,Male,35-44,Rural,"98.6"
Uttar,Pradesh,2016,Male,45-54,Urban,"92.97"
Uttar,Pradesh,2016,Male,45-54,Rural,"55.5"
Uttar,Pradesh,2016,Male,55+,Urban,"97.37"
Uttar,Pradesh,2016,Male,55+,Rural,"71.17"
Uttar,Pradesh,2016,Female,15-24,Urban,"50.47"
Uttar,Pradesh,2016,Female,15-24,Rural,"72.12"
Uttar,Pradesh,2016,Female,25-34,Urban,"52.3"
Uttar,Pradesh,2016,Female,25-34,Rural,"77.19"
Uttar,Pradesh,2016,Female,35-44,Urban,"66.93"
Uttar,Pradesh,2016,Female,35-44,Rural,"73.67"
Uttar,Pradesh,2016,Female,45-54,Urban,"80.66"
Uttar,Pradesh,2016,Female,45-54,Rural,"93.44"
Uttar,Pradesh,2016,Female,55+,Urban,"83.1"
Uttar,Pradesh,2016,Female,55+,Rural,"71.7"
Uttar,Pradesh,2017,Male,15-24,Urban,"90.97"
Uttar,Pradesh,2017,Male,15-24,Rural,"95.28"
Uttar,Pradesh,2017,Male,25-34,Urban,"55.99"
Uttar,Pradesh,2017,Male,25-34,Rural,"76.6"
Uttar,Pradesh,2017,Male,35-44,Urban,"64.23"
Uttar,Pradesh,2017,Male,35-44,Rural,"52.35"
Uttar,Pradesh,2017,Male,45-54,Urban,"83.43"
Uttar,Pradesh,2017,Male,45-54,Rural,"93.14"
Uttar,Pradesh,2017,Male,55+,Urban,"58.15"
Uttar,Pradesh,2017,Male,55+,Rural,"90.62"
Uttar,Pradesh,2017,Female,15-24,Urban,"92.67"
Uttar,Pradesh,2017,Female,15-24,Rural,"95.72"
Uttar,Pradesh,2017,Female,25-34,Urban,"63.26"
Uttar,Pradesh,2017,Female,25-34,Rural,"95.2"
Uttar,Pradesh,2017,Female,35-44,Urban,"66.03"
Uttar,Pradesh,2017,Female,35-44,Rural,"77.62"
Uttar,Pradesh,2017,Female,45-54,Urban,"52.53"
Uttar,Pradesh,2017,Female,45-54,Rural,"52.19"
Uttar,Pradesh,2017,Female,55+,Urban,"86.02"
Uttar,Pradesh,2017,Female,55+,Rural,"72.22"
Uttar,Pradesh,2018,Male,15-24,Urban,"62.81"
Uttar,Pradesh,2018,Male,15-24,Rural,"59.52"
Uttar,Pradesh,2018,Male,25-34,Urban,"83.5"
Uttar,Pradesh,2018,Male,25-34,Rural,"50.02"
Uttar,Pradesh,2018,Male,35-44,Urban,"90.29"
Uttar,Pradesh,2018,Male,35-44,Rural,"53.96"
Uttar,Pradesh,2018,Male,45-54,Urban,"59.57"
Uttar,Pradesh,2018,Male,45-54,Rural,"69.31"
Uttar,Pradesh,2018,Male,55+,Urban,"74.24"
Uttar,Pradesh,2018,Male,55+,Rural,"67.75"
Uttar,Pradesh,2018,Female,15-24,Urban,"66.04"
Uttar,Pradesh,2018,Female,15-24,Rural,"98.2"
Uttar,Pradesh,2018,Female,25-34,Urban,"82.08"
Uttar,Pradesh,2018,Female,25-34,Rural,"51.17"
Uttar,Pradesh,2018,Female,35-44,Urban,"71.51"
Uttar,Pradesh,2018,Female,35-44,Rural,"93.75"
Uttar,Pradesh,2018,Female,45-54,Urban,"65.07"
Uttar,Pradesh,2018,Female,45-54,Rural,"54.73"
Uttar,Pradesh,2018,Female,55+,Urban,"87.92"
Uttar,Pradesh,2018,Female,55+,Rural,"80.3"
Uttar,Pradesh,2019,Male,15-24,Urban,"78.52"
Uttar,Pradesh,2019,Male,15-24,Rural,"52.68"
Uttar,Pradesh,2019,Male,25-34,Urban,"57.02"
Uttar,Pradesh,2019,Male,25-34,Rural,"81.13"
Uttar,Pradesh,2019,Male,35-44,Urban,"60.39"
Uttar,Pradesh,2019,Male,35-44,Rural,"75.2"
Uttar,Pradesh,2019,Male,45-54,Urban,"77.24"
Uttar,Pradesh,2019,Male,45-54,Rural,"64.18"
Uttar,Pradesh,2019,Male,55+,Urban,"97.42"
Uttar,Pradesh,2019,Male,55+,Rural,"92.12"
Uttar,Pradesh,2019,Female,15-24,Urban,"86.12"
Uttar,Pradesh,2019,Female,15-24,Rural,"53.9"
Uttar,Pradesh,2019,Female,25-34,Urban,"55.31"
Uttar,Pradesh,2019,Female,25-34,Rural,"74.64"
Uttar,Pradesh,2019,Female,35-44,Urban,"58.04"
Uttar,Pradesh,2019,Female,35-44,Rural,"98.91"
Uttar,Pradesh,2019,Female,45-54,Urban,"57.93"
Uttar,Pradesh,2019,Female,45-54,Rural,"74.37"
Uttar,Pradesh,2019,Female,55+,Urban,"68.21"
Uttar,Pradesh,2019,Female,55+,Rural,"81.97"
Uttar,Pradesh,2020,Male,15-24,Urban,"56.45"
Uttar,Pradesh,2020,Male,15-24,Rural,"71.52"
Uttar,Pradesh,2020,Male,25-34,Urban,"63.74"
Uttar,Pradesh,2020,Male,25-34,Rural,"94.39"
Uttar,Pradesh,2020,Male,35-44,Urban,"52.03"
Uttar,Pradesh,2020,Male,35-44,Rural,"95.69"
Uttar,Pradesh,2020,Male,45-54,Urban,"91.65"
Uttar,Pradesh,2020,Male,45-54,Rural,"64.88"
Uttar,Pradesh,2020,Male,55+,Urban,"89.46"
Uttar,Pradesh,2020,Male,55+,Rural,"51.56"
Uttar,Pradesh,2020,Female,15-24,Urban,"98.34"
Uttar,Pradesh,2020,Female,15-24,Rural,"76.33"
Uttar,Pradesh,2020,Female,25-34,Urban,"65.16"
Uttar,Pradesh,2020,Female,25-34,Rural,"68.13"
Uttar,Pradesh,2020,Female,35-44,Urban,"53.32"
Uttar,Pradesh,2020,Female,35-44,Rural,"99.47"
Uttar,Pradesh,2020,Female,45-54,Urban,"51.96"
Uttar,Pradesh,2020,Female,45-54,Rural,"82.75"
Uttar,Pradesh,2020,Female,55+,Urban,"72.14"
Uttar,Pradesh,2020,Female,55+,Rural,"97.45"
Uttar,Pradesh,2021,Male,15-24,Urban,"62.3"
Uttar,Pradesh,2021,Male,15-24,Rural,"76.6"
Uttar,Pradesh,2021,Male,25-34,Urban,"74.12"
Uttar,Pradesh,2021,Male,25-34,Rural,"85.14"
Uttar,Pradesh,2021,Male,35-44,Urban,"53.4"
Uttar,Pradesh,2021,Male,35-44,Rural,"59.69"
Uttar,Pradesh,2021,Male,45-54,Urban,"60.73"
Uttar,Pradesh,2021,Male,45-54,Rural,"86.91"
Uttar,Pradesh,2021,Male,55+,Urban,"59.46"
Uttar,Pradesh,2021,Male,55+,Rural,"78.67"
Uttar,Pradesh,2021,Female,15-24,Urban,"60.76"
Uttar,Pradesh,2021,Female,15-24,Rural,"93.08"
Uttar,Pradesh,2021,Female,25-34,Urban,"97.11"
Uttar,Pradesh,2021,Female,25-34,Rural,"75.92"
Uttar,Pradesh,2021,Female,35-44,Urban,"67.62"
Uttar,Pradesh,2021,Female,35-44,Rural,"61.7"
Uttar,Pradesh,2021,Female,45-54,Urban,"52.49"
Uttar,Pradesh,2021,Female,45-54,Rural,"63.43"
Uttar,Pradesh,2021,Female,55+,Urban,"82.71"
Uttar,Pradesh,2021,Female,55+,Rural,"76.68"
Uttar,Pradesh,2022,Male,15-24,Urban,"97.2"
Uttar,Pradesh,2022,Male,15-24,Rural,"69.81"
Uttar,Pradesh,2022,Male,25-34,Urban,"84.69"
Uttar,Pradesh,2022,Male,25-34,Rural,"74.47"
Uttar,Pradesh,2022,Male,35-44,Urban,"75.63"
Uttar,Pradesh,2022,Male,35-44,Rural,"63.39"
Uttar,Pradesh,2022,Male,45-54,Urban,"72.75"
Uttar,Pradesh,2022,Male,45-54,Rural,"73.54"
Uttar,Pradesh,2022,Male,55+,Urban,"85.33"
Uttar,Pradesh,2022,Male,55+,Rural,"97.03"
Uttar,Pradesh,2022,Female,15-24,Urban,"66.47"
Uttar,Pradesh,2022,Female,15-24,Rural,"52.11"
Uttar,Pradesh,2022,Female,25-34,Urban,"74.81"
Uttar,Pradesh,2022,Female,25-34,Rural,"77.22"
Uttar,Pradesh,2022,Female,35-44,Urban,"58.42"
Uttar,Pradesh,2022,Female,35-44,Rural,"88.02"
Uttar,Pradesh,2022,Female,45-54,Urban,"99.25"
Uttar,Pradesh,2022,Female,45-54,Rural,"97.29"
Uttar,Pradesh,2022,Female,55+,Urban,"59.86"
Uttar,Pradesh,2022,Female,55+,Rural,"93.77"
West,Bengal,2000,Male,15-24,Urban,"85.22"
West,Bengal,2000,Male,15-24,Rural,"72.69"
West,Bengal,2000,Male,25-34,Urban,"77.03"
West,Bengal,2000,Male,25-34,Rural,"92.48"
West,Bengal,2000,Male,35-44,Urban,"74.01"
West,Bengal,2000,Male,35-44,Rural,"68.66"
West,Bengal,2000,Male,45-54,Urban,"74.66"
West,Bengal,2000,Male,45-54,Rural,"78.96"
West,Bengal,2000,Male,55+,Urban,"59.45"
West,Bengal,2000,Male,55+,Rural,"95.05"
West,Bengal,2000,Female,15-24,Urban,"83.71"
West,Bengal,2000,Female,15-24,Rural,"81.66"
West,Bengal,2000,Female,25-34,Urban,"54.97"
West,Bengal,2000,Female,25-34,Rural,"80.21"
West,Bengal,2000,Female,35-44,Urban,"56.05"
West,Bengal,2000,Female,35-44,Rural,"53.93"
West,Bengal,2000,Female,45-54,Urban,"76.37"
West,Bengal,2000,Female,45-54,Rural,"70.14"
West,Bengal,2000,Female,55+,Urban,"79.44"
West,Bengal,2000,Female,55+,Rural,"54.46"
West,Bengal,2001,Male,15-24,Urban,"71.55"
West,Bengal,2001,Male,15-24,Rural,"58.74"
West,Bengal,2001,Male,25-34,Urban,"99.36"
West,Bengal,2001,Male,25-34,Rural,"78.06"
West,Bengal,2001,Male,35-44,Urban,"84.37"
West,Bengal,2001,Male,35-44,Rural,"66.27"
West,Bengal,2001,Male,45-54,Urban,"54.74"
West,Bengal,2001,Male,45-54,Rural,"98.79"
West,Bengal,2001,Male,55+,Urban,"64.31"
West,Bengal,2001,Male,55+,Rural,"71.19"
West,Bengal,2001,Female,15-24,Urban,"82.49"
West,Bengal,2001,Female,15-24,Rural,"51.23"
West,Bengal,2001,Female,25-34,Urban,"90.51"
West,Bengal,2001,Female,25-34,Rural,"76.83"
West,Bengal,2001,Female,35-44,Urban,"63.91"
West,Bengal,2001,Female,35-44,Rural,"53.08"
West,Bengal,2001,Female,45-54,Urban,"58.12"
West,Bengal,2001,Female,45-54,Rural,"94.75"
West,Bengal,2001,Female,55+,Urban,"84.3"
West,Bengal,2001,Female,55+,Rural,"62.5"
West,Bengal,2002,Male,15-24,Urban,"53.28"
West,Bengal,2002,Male,15-24,Rural,"84.53"
West,Bengal,2002,Male,25-34,Urban,"78.62"
West,Bengal,2002,Male,25-34,Rural,"70.23"
West,Bengal,2002,Male,35-44,Urban,"68.18"
West,Bengal,2002,Male,35-44,Rural,"60.84"
West,Bengal,2002,Male,45-54,Urban,"83.48"
West,Bengal,2002,Male,45-54,Rural,"98.53"
West,Bengal,2002,Male,55+,Urban,"58.79"
West,Bengal,2002,Male,55+,Rural,"79.86"
West,Bengal,2002,Female,15-24,Urban,"71.21"
West,Bengal,2002,Female,15-24,Rural,"72.33"
West,Bengal,2002,Female,25-34,Urban,"62.71"
West,Bengal,2002,Female,25-34,Rural,"91.26"
West,Bengal,2002,Female,35-44,Urban,"74.26"
West,Bengal,2002,Female,35-44,Rural,"77.17"
West,Bengal,2002,Female,45-54,Urban,"65.24"
West,Bengal,2002,Female,45-54,Rural,"59.09"
West,Bengal,2002,Female,55+,Urban,"54.3"
West,Bengal,2002,Female,55+,Rural,"85.71"
West,Bengal,2003,Male,15-24,Urban,"59.81"
West,Bengal,2003,Male,15-24,Rural,"84.5"
West,Bengal,2003,Male,25-34,Urban,"69.52"
West,Bengal,2003,Male,25-34,Rural,"70.79"
West,Bengal,2003,Male,35-44,Urban,"73.46"
West,Bengal,2003,Male,35-44,Rural,"68.39"
West,Bengal,2003,Male,45-54,Urban,"55.03"
West,Bengal,2003,Male,45-54,Rural,"65.48"
West,Bengal,2003,Male,55+,Urban,"83.19"
West,Bengal,2003,Male,55+,Rural,"83.29"
West,Bengal,2003,Female,15-24,Urban,"64.31"
West,Bengal,2003,Female,15-24,Rural,"73.01"
West,Bengal,2003,Female,25-34,Urban,"59.67"
West,Bengal,2003,Female,25-34,Rural,"60.52"
West,Bengal,2003,Female,35-44,Urban,"51.15"
West,Bengal,2003,Female,35-44,Rural,"94.84"
West,Bengal,2003,Female,45-54,Urban,"60.54"
West,Bengal,2003,Female,45-54,Rural,"61.38"
West,Bengal,2003,Female,55+,Urban,"63.98"
West,Bengal,2003,Female,55+,Rural,"56.37"
West,Bengal,2004,Male,15-24,Urban,"81.96"
West,Bengal,2004,Male,15-24,Rural,"53.76"
West,Bengal,2004,Male,25-34,Urban,"56.71"
West,Bengal,2004,Male,25-34,Rural,"82.24"
West,Bengal,2004,Male,35-44,Urban,"66.98"
West,Bengal,2004,Male,35-44,Rural,"85.4"
West,Bengal,2004,Male,45-54,Urban,"77.87"
West,Bengal,2004,Male,45-54,Rural,"62.8"
West,Bengal,2004,Male,55+,Urban,"82.54"
West,Bengal,2004,Male,55+,Rural,"55.81"
West,Bengal,2004,Female,15-24,Urban,"76.82"
West,Bengal,2004,Female,15-24,Rural,"71.86"
West,Bengal,2004,Female,25-34,Urban,"63.39"
West,Bengal,2004,Female,25-34,Rural,"80.2"
West,Bengal,2004,Female,35-44,Urban,"93.57"
West,Bengal,2004,Female,35-44,Rural,"99.95"
West,Bengal,2004,Female,45-54,Urban,"80.39"
West,Bengal,2004,Female,45-54,Rural,"70.24"
West,Bengal,2004,Female,55+,Urban,"61.26"
West,Bengal,2004,Female,55+,Rural,"62.85"
West,Bengal,2005,Male,15-24,Urban,"73.97"
West,Bengal,2005,Male,15-24,Rural,"68.36"
West,Bengal,2005,Male,25-34,Urban,"95.69"
West,Bengal,2005,Male,25-34,Rural,"68.41"
West,Bengal,2005,Male,35-44,Urban,"68.67"
West,Bengal,2005,Male,35-44,Rural,"69.18"
West,Bengal,2005,Male,45-54,Urban,"91.83"
West,Bengal,2005,Male,45-54,Rural,"82.54"
West,Bengal,2005,Male,55+,Urban,"80.71"
West,Bengal,2005,Male,55+,Rural,"66.71"
West,Bengal,2005,Female,15-24,Urban,"90.9"
West,Bengal,2005,Female,15-24,Rural,"51.92"
West,Bengal,2005,Female,25-34,Urban,"93.54"
West,Bengal,2005,Female,25-34,Rural,"75.64"
West,Bengal,2005,Female,35-44,Urban,"69.91"
West,Bengal,2005,Female,35-44,Rural,"74.86"
West,Bengal,2005,Female,45-54,Urban,"83.37"
West,Bengal,2005,Female,45-54,Rural,"50.64"
West,Bengal,2005,Female,55+,Urban,"93.58"
West,Bengal,2005,Female,55+,Rural,"72.34"
West,Bengal,2006,Male,15-24,Urban,"67.15"
West,Bengal,2006,Male,15-24,Rural,"56.91"
West,Bengal,2006,Male,25-34,Urban,"71.97"
West,Bengal,2006,Male,25-34,Rural,"74.82"
West,Bengal,2006,Male,35-44,Urban,"70.18"
West,Bengal,2006,Male,35-44,Rural,"83.93"
West,Bengal,2006,Male,45-54,Urban,"71.04"
West,Bengal,2006,Male,45-54,Rural,"98.07"
West,Bengal,2006,Male,55+,Urban,"79.96"
West,Bengal,2006,Male,55+,Rural,"90.37"
West,Bengal,2006,Female,15-24,Urban,"55.47"
West,Bengal,2006,Female,15-24,Rural,"69.86"
West,Bengal,2006,Female,25-34,Urban,"66.84"
West,Bengal,2006,Female,25-34,Rural,"78.47"
West,Bengal,2006,Female,35-44,Urban,"93.06"
West,Bengal,2006,Female,35-44,Rural,"53.92"
West,Bengal,2006,Female,45-54,Urban,"53.63"
West,Bengal,2006,Female,45-54,Rural,"92.52"
West,Bengal,2006,Female,55+,Urban,"60.64"
West,Bengal,2006,Female,55+,Rural,"83.44"
West,Bengal,2007,Male,15-24,Urban,"77.14"
West,Bengal,2007,Male,15-24,Rural,"91.64"
West,Bengal,2007,Male,25-34,Urban,"56.25"
West,Bengal,2007,Male,25-34,Rural,"56.49"
West,Bengal,2007,Male,35-44,Urban,"77.84"
West,Bengal,2007,Male,35-44,Rural,"97.32"
West,Bengal,2007,Male,45-54,Urban,"70.75"
West,Bengal,2007,Male,45-54,Rural,"66.35"
West,Bengal,2007,Male,55+,Urban,"80.33"
West,Bengal,2007,Male,55+,Rural,"96.52"
West,Bengal,2007,Female,15-24,Urban,"91.85"
West,Bengal,2007,Female,15-24,Rural,"99.77"
West,Bengal,2007,Female,25-34,Urban,"51.13"
West,Bengal,2007,Female,25-34,Rural,"55.64"
West,Bengal,2007,Female,35-44,Urban,"80.47"
West,Bengal,2007,Female,35-44,Rural,"91.03"
West,Bengal,2007,Female,45-54,Urban,"64.26"
West,Bengal,2007,Female,45-54,Rural,"61.96"
West,Bengal,2007,Female,55+,Urban,"89.35"
West,Bengal,2007,Female,55+,Rural,"52.82"
West,Bengal,2008,Male,15-24,Urban,"68.47"
West,Bengal,2008,Male,15-24,Rural,"75.29"
West,Bengal,2008,Male,25-34,Urban,"78.02"
West,Bengal,2008,Male,25-34,Rural,"86.43"
West,Bengal,2008,Male,35-44,Urban,"67.74"
West,Bengal,2008,Male,35-44,Rural,"80.63"
West,Bengal,2008,Male,45-54,Urban,"79.27"
West,Bengal,2008,Male,45-54,Rural,"77.38"
West,Bengal,2008,Male,55+,Urban,"82.02"
West,Bengal,2008,Male,55+,Rural,"62.97"
West,Bengal,2008,Female,15-24,Urban,"54.23"
West,Bengal,2008,Female,15-24,Rural,"55.96"
West,Bengal,2008,Female,25-34,Urban,"61.23"
West,Bengal,2008,Female,25-34,Rural,"75.01"
West,Bengal,2008,Female,35-44,Urban,"92.02"
West,Bengal,2008,Female,35-44,Rural,"85.06"
West,Bengal,2008,Female,45-54,Urban,"89.45"
West,Bengal,2008,Female,45-54,Rural,"67.55"
West,Bengal,2008,Female,55+,Urban,"70.23"
West,Bengal,2008,Female,55+,Rural,"69.68"
West,Bengal,2009,Male,15-24,Urban,"59.59"
West,Bengal,2009,Male,15-24,Rural,"53.06"
West,Bengal,2009,Male,25-34,Urban,"79.55"
West,Bengal,2009,Male,25-34,Rural,"99.46"
West,Bengal,2009,Male,35-44,Urban,"58.34"
West,Bengal,2009,Male,35-44,Rural,"52.33"
West,Bengal,2009,Male,45-54,Urban,"88.98"
West,Bengal,2009,Male,45-54,Rural,"62.63"
West,Bengal,2009,Male,55+,Urban,"91.48"
West,Bengal,2009,Male,55+,Rural,"85.2"
West,Bengal,2009,Female,15-24,Urban,"97.28"
West,Bengal,2009,Female,15-24,Rural,"70.45"
West,Bengal,2009,Female,25-34,Urban,"83.1"
West,Bengal,2009,Female,25-34,Rural,"73.24"
West,Bengal,2009,Female,35-44,Urban,"81.53"
West,Bengal,2009,Female,35-44,Rural,"72.48"
West,Bengal,2009,Female,45-54,Urban,"59.43"
West,Bengal,2009,Female,45-54,Rural,"75.39"
West,Bengal,2009,Female,55+,Urban,"76.43"
West,Bengal,2009,Female,55+,Rural,"90.53"
West,Bengal,2010,Male,15-24,Urban,"86.78"
West,Bengal,2010,Male,15-24,Rural,"83.19"
West,Bengal,2010,Male,25-34,Urban,"55.67"
West,Bengal,2010,Male,25-34,Rural,"86.03"
West,Bengal,2010,Male,35-44,Urban,"75.02"
West,Bengal,2010,Male,35-44,Rural,"94.7"
West,Bengal,2010,Male,45-54,Urban,"95.99"
West,Bengal,2010,Male,45-54,Rural,"52.76"
West,Bengal,2010,Male,55+,Urban,"91.03"
West,Bengal,2010,Male,55+,Rural,"51.88"
West,Bengal,2010,Female,15-24,Urban,"68.36"
West,Bengal,2010,Female,15-24,Rural,"77.11"
West,Bengal,2010,Female,25-34,Urban,"57.41"
West,Bengal,2010,Female,25-34,Rural,"87.32"
West,Bengal,2010,Female,35-44,Urban,"50.42"
West,Bengal,2010,Female,35-44,Rural,"58.43"
West,Bengal,2010,Female,45-54,Urban,"79.04"
West,Bengal,2010,Female,45-54,Rural,"85.72"
West,Bengal,2010,Female,55+,Urban,"95.83"
West,Bengal,2010,Female,55+,Rural,"85.27"
West,Bengal,2011,Male,15-24,Urban,"83.59"
West,Bengal,2011,Male,15-24,Rural,"69.72"
West,Bengal,2011,Male,25-34,Urban,"50.06"
West,Bengal,2011,Male,25-34,Rural,"56.01"
West,Bengal,2011,Male,35-44,Urban,"76.73"
West,Bengal,2011,Male,35-44,Rural,"83.76"
West,Bengal,2011,Male,45-54,Urban,"70.87"
West,Bengal,2011,Male,45-54,Rural,"86.53"
West,Bengal,2011,Male,55+,Urban,"76.09"
West,Bengal,2011,Male,55+,Rural,"53.71"
West,Bengal,2011,Female,15-24,Urban,"59.6"
West,Bengal,2011,Female,15-24,Rural,"92.0"
West,Bengal,2011,Female,25-34,Urban,"86.25"
West,Bengal,2011,Female,25-34,Rural,"94.74"
West,Bengal,2011,Female,35-44,Urban,"55.88"
West,Bengal,2011,Female,35-44,Rural,"99.51"
West,Bengal,2011,Female,45-54,Urban,"60.47"
